COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,
PRODUCCIÓN DE HIDROCARBUROS POR POZO,,,,,,,,
Correspondiente a la cuenca: Sabinas,,,,,,,,
Esta información se encuentra en proceso de revisión por lo que puede sufrir modificaciones.,,,,,,,,
,,,,,,,,
Actualización: 2020-05,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Fecha,Cuenca,Asignación_o_Contrato,Nombre_del_pozo,Petróleo_(Mbd),Gas_asociado_(MMpcd),Gas_no_asociado_(MMpcd),Agua_(Mbd),Condensado_(Mbd)
01-11-1987,SABINAS,,MONCLOVA-129,0.0,0.0,1.053859,0.006499,0.0
01-11-1987,SABINAS,,MONCLOVA-208,0.0,0.0,0.070377,0.0,0.0
01-11-1987,SABINAS,,MONCLOVA-216,0.0,0.0,1.37996,0.019498,0.0
01-11-1987,SABINAS,,MONCLOVA-22,0.0,0.0,0.065342,0.0,0.0
01-11-1987,SABINAS,,MONCLOVA-26,0.0,0.0,0.11242,0.001048,0.0
01-11-1987,SABINAS,,MONCLOVA-3,0.0,0.0,1.711909,0.001677,0.0
01-11-1987,SABINAS,,MONCLOVA-5,0.0,0.0,0.182953,0.0,0.0
01-11-1987,SABINAS,,MONCLOVA-7,0.0,0.0,0.064187,0.000629,0.0
01-12-1987,SABINAS,,AMULETO-1B,0.0,0.0,0.282856,0.0,0.0
01-12-1987,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.233307,0.000812,0.0
01-12-1987,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.89685,0.000406,0.0
01-12-1987,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.148659,0.0,0.0
01-12-1987,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.389544,0.003449,0.0
01-12-1987,SABINAS,,BUENA SUERTE-2A,0.0,0.0,0.111982,0.0,0.0
01-12-1987,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.199976,0.0,0.0
01-12-1987,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.660802,0.000812,0.0
01-12-1987,SABINAS,,FLORIDA-11,0.0,0.0,0.033123,0.000609,0.0
01-12-1987,SABINAS,,HUERTA-1,0.0,0.0,0.133917,0.021304,0.0
01-12-1987,SABINAS,,MERCED-1,0.0,0.0,1.397873,0.044231,0.0
01-12-1987,SABINAS,,MONCLOVA-1,0.0,0.0,0.50519,0.0,0.0
01-12-1987,SABINAS,,MONCLOVA-127,0.0,0.0,1.212912,0.001623,0.0
01-12-1987,SABINAS,,MONCLOVA-129,0.0,0.0,0.848475,0.005275,0.0
01-12-1987,SABINAS,,MONCLOVA-208,0.0,0.0,0.079991,0.0,0.0
01-12-1987,SABINAS,,MONCLOVA-216,0.0,0.0,1.402014,0.019884,0.0
01-12-1987,SABINAS,,MONCLOVA-22,0.0,0.0,0.066395,0.0,0.0
01-12-1987,SABINAS,,MONCLOVA-26,0.0,0.0,0.113864,0.001217,0.0
01-12-1987,SABINAS,,MONCLOVA-3,0.0,0.0,1.73925,0.001623,0.0
01-12-1987,SABINAS,,MONCLOVA-5,0.0,0.0,0.185878,0.0,0.0
01-12-1987,SABINAS,,MONCLOVA-7,0.0,0.0,0.066395,0.000609,0.0
01-01-1988,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.212742,0.000609,0.0
01-01-1988,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.833925,0.000406,0.0
01-01-1988,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.157272,0.0,0.0
01-01-1988,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.377228,0.003246,0.0
01-01-1988,SABINAS,,BUENA SUERTE-2A,0.0,0.0,0.124686,0.0,0.0
01-01-1988,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.131041,0.0,0.0
01-01-1988,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.619244,0.000812,0.0
01-01-1988,SABINAS,,FLORIDA-11,0.0,0.0,0.399089,0.008725,0.0
01-01-1988,SABINAS,,AMULETO-1B,0.0,0.0,0.321663,0.0,0.0
01-01-1988,SABINAS,,HUERTA-1,0.0,0.0,0.032803,0.005072,0.0
01-01-1988,SABINAS,,MONCLOVA-1,0.0,0.0,0.412928,0.0,0.0
01-01-1988,SABINAS,,MONCLOVA-127,0.0,0.0,1.154647,0.00142,0.0
01-01-1988,SABINAS,,MONCLOVA-129,0.0,0.0,0.857211,0.005275,0.0
01-01-1988,SABINAS,,MONCLOVA-208,0.0,0.0,0.09742,0.0,0.0
01-01-1988,SABINAS,,MONCLOVA-216,0.0,0.0,1.155332,0.016232,0.0
01-01-1988,SABINAS,,MONCLOVA-22,0.0,0.0,0.048784,0.0,0.0
01-01-1988,SABINAS,,MONCLOVA-26,0.0,0.0,0.159703,0.001623,0.0
01-01-1988,SABINAS,,MONCLOVA-3,0.0,0.0,1.496561,0.00142,0.0
01-01-1988,SABINAS,,MERCED-1,0.0,0.0,1.388814,0.044029,0.0
01-01-1988,SABINAS,,MONCLOVA-5,0.0,0.0,0.439715,0.0,0.0
01-01-1988,SABINAS,,MONCLOVA-7,0.0,0.0,0.057125,0.000609,0.0
01-02-1988,SABINAS,,AMULETO-1B,0.0,0.0,0.312071,0.0,0.0
01-02-1988,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.187607,0.000651,0.0
01-02-1988,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.838298,0.000434,0.0
01-02-1988,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.119538,0.0,0.0
01-02-1988,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.372245,0.003253,0.0
01-02-1988,SABINAS,,BUENA SUERTE-2A,0.0,0.0,0.090045,0.0,0.0
01-02-1988,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.160807,0.0,0.0
01-02-1988,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.675918,0.000868,0.0
01-02-1988,SABINAS,,FLORIDA-11,0.0,0.0,0.204002,0.004338,0.0
01-02-1988,SABINAS,,HUERTA-1,0.0,0.0,0.022607,0.00347,0.0
01-02-1988,SABINAS,,MERCED-1,0.0,0.0,1.346177,0.042727,0.0
01-02-1988,SABINAS,,MONCLOVA-1,0.0,0.0,0.80127,0.0,0.0
01-02-1988,SABINAS,,MONCLOVA-127,0.0,0.0,1.062178,0.001301,0.0
01-02-1988,SABINAS,,MONCLOVA-129,0.0,0.0,0.934785,0.005856,0.0
01-02-1988,SABINAS,,MONCLOVA-216,0.0,0.0,0.72417,0.010194,0.0
01-02-1988,SABINAS,,MONCLOVA-22,0.0,0.0,0.105301,0.0,0.0
01-02-1988,SABINAS,,MONCLOVA-26,0.0,0.0,0.099712,0.001084,0.0
01-02-1988,SABINAS,,MONCLOVA-3,0.0,0.0,1.603424,0.001518,0.0
01-02-1988,SABINAS,,MONCLOVA-5,0.0,0.0,0.080374,0.0,0.0
01-02-1988,SABINAS,,MONCLOVA-7,0.0,0.0,0.105301,0.001084,0.0
01-02-1988,SABINAS,,MONCLOVA-208,0.0,0.0,0.08834,0.0,0.0
01-03-1988,SABINAS,,AMULETO-1B,0.0,0.0,0.308224,0.0,0.0
01-03-1988,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.184933,0.000609,0.0
01-03-1988,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.831409,0.000406,0.0
01-03-1988,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.117834,0.0,0.0
01-03-1988,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.43222,0.003855,0.0
01-03-1988,SABINAS,,BUENA SUERTE-2A,0.0,0.0,0.088767,0.0,0.0
01-03-1988,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.158512,0.0,0.0
01-03-1988,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.66629,0.000812,0.0
01-03-1988,SABINAS,,FLORIDA-11,0.0,0.0,0.095195,0.002029,0.0
01-03-1988,SABINAS,,HUERTA-1,0.0,0.0,0.009861,0.00142,0.0
01-03-1988,SABINAS,,MERCED-1,0.0,0.0,1.322565,0.042,0.0
01-03-1988,SABINAS,,MONCLOVA-1,0.0,0.0,0.43547,0.0,0.0
01-03-1988,SABINAS,,MONCLOVA-127,0.0,0.0,1.053439,0.00142,0.0
01-03-1988,SABINAS,,MONCLOVA-129,0.0,0.0,0.927107,0.005884,0.0
01-03-1988,SABINAS,,MONCLOVA-208,0.0,0.0,0.063407,0.0,0.0
01-03-1988,SABINAS,,MONCLOVA-216,0.0,0.0,1.208525,0.017043,0.0
01-03-1988,SABINAS,,MONCLOVA-22,0.0,0.0,0.057228,0.0,0.0
01-03-1988,SABINAS,,MONCLOVA-3,0.0,0.0,1.499233,0.00142,0.0
01-03-1988,SABINAS,,MONCLOVA-5,0.0,0.0,0.16023,0.0,0.0
01-03-1988,SABINAS,,MONCLOVA-7,0.0,0.0,0.057228,0.000609,0.0
01-03-1988,SABINAS,,MONCLOVA-26,0.0,0.0,0.098898,0.001014,0.0
01-04-1988,SABINAS,,AMULETO-1B,0.0,0.0,0.310747,0.0,0.0
01-04-1988,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.204679,0.000629,0.0
01-04-1988,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.791282,0.000419,0.0
01-04-1988,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.130414,0.0,0.0
01-04-1988,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.421597,0.003774,0.0
01-04-1988,SABINAS,,BUENA SUERTE-2A,0.0,0.0,0.098238,0.0,0.0
01-04-1988,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.175439,0.0,0.0
01-04-1988,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.73744,0.000839,0.0
01-04-1988,SABINAS,,FLORIDA-11,0.0,0.0,0.092649,0.001887,0.0
01-04-1988,SABINAS,,HUERTA-1,0.0,0.0,0.042411,0.006709,0.0
01-04-1988,SABINAS,,MERCED-1,0.0,0.0,1.26518,0.0,0.0
01-04-1988,SABINAS,,MONCLOVA-1,0.0,0.0,0.438888,0.0,0.0
01-04-1988,SABINAS,,MONCLOVA-127,0.0,0.0,1.0026,0.001258,0.0
01-04-1988,SABINAS,,MONCLOVA-129,0.0,0.0,0.882362,0.005451,0.0
01-04-1988,SABINAS,,MONCLOVA-216,0.0,0.0,1.218003,0.017192,0.0
01-04-1988,SABINAS,,MONCLOVA-22,0.0,0.0,0.057672,0.0,0.0
01-04-1988,SABINAS,,MONCLOVA-26,0.0,0.0,0.094124,0.000839,0.0
01-04-1988,SABINAS,,MONCLOVA-3,0.0,0.0,1.51099,0.001468,0.0
01-04-1988,SABINAS,,MONCLOVA-5,0.0,0.0,0.175599,0.0,0.0
01-04-1988,SABINAS,,MONCLOVA-7,0.0,0.0,0.059078,0.000629,0.0
01-04-1988,SABINAS,,MONCLOVA-208,0.0,0.0,0.129355,0.0,0.0
01-05-1988,SABINAS,,MONCLOVA-208,0.0,0.0,0.069246,0.0,0.0
01-05-1988,SABINAS,,MONCLOVA-216,0.0,0.0,1.19278,0.01684,0.0
01-05-1988,SABINAS,,MONCLOVA-22,0.0,0.0,0.056485,0.0,0.0
01-05-1988,SABINAS,,MONCLOVA-26,0.0,0.0,0.114835,0.001217,0.0
01-05-1988,SABINAS,,MONCLOVA-3,0.0,0.0,1.479694,0.00142,0.0
01-05-1988,SABINAS,,MONCLOVA-5,0.0,0.0,0.158139,0.0,0.0
01-05-1988,SABINAS,,MONCLOVA-7,0.0,0.0,0.056485,0.000609,0.0
01-05-1988,SABINAS,,MONCLOVA-129,0.0,0.0,0.600135,0.002638,0.0
01-05-1988,SABINAS,,MONCLOVA-127,0.0,0.0,1.223243,0.001623,0.0
01-05-1988,SABINAS,,MONCLOVA-1,0.0,0.0,0.429799,0.0,0.0
01-05-1988,SABINAS,,MERCED-1,0.0,0.0,1.247444,0.039565,0.0
01-05-1988,SABINAS,,AMULETO-1B,0.0,0.0,0.303294,0.0,0.0
01-05-1988,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.965418,0.000406,0.0
01-05-1988,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.12869,0.0,0.0
01-05-1988,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.446522,0.003855,0.0
01-05-1988,SABINAS,,BUENA SUERTE-2A,0.0,0.0,0.096938,0.0,0.0
01-05-1988,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.173109,0.0,0.0
01-05-1988,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.727653,0.000812,0.0
01-05-1988,SABINAS,,FLORIDA-11,0.0,0.0,0.071562,0.00142,0.0
01-05-1988,SABINAS,,HUERTA-1,0.0,0.0,0.132564,0.021101,0.0
01-05-1988,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.201967,0.000609,0.0
01-06-1988,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.241546,0.000839,0.0
01-06-1988,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.879037,0.000419,0.0
01-06-1988,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.153907,0.0,0.0
01-06-1988,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.488869,0.004193,0.0
01-06-1988,SABINAS,,BUENA SUERTE-2A,0.0,0.0,0.115935,0.0,0.0
01-06-1988,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.160522,0.0,0.0
01-06-1988,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.87025,0.001048,0.0
01-06-1988,SABINAS,,HUERTA-1,0.0,0.0,0.035725,0.005661,0.0
01-06-1988,SABINAS,,MERCED-1,0.0,0.0,1.187172,0.037529,0.0
01-06-1988,SABINAS,,MONCLOVA-127,0.0,0.0,1.113791,0.001468,0.0
01-06-1988,SABINAS,,MONCLOVA-129,0.0,0.0,0.980219,0.00608,0.0
01-06-1988,SABINAS,,MONCLOVA-208,0.0,0.0,0.002825,0.0,0.0
01-06-1988,SABINAS,,MONCLOVA-216,0.0,0.0,1.230336,0.017402,0.0
01-06-1988,SABINAS,,MONCLOVA-26,0.0,0.0,0.104561,0.001048,0.0
01-06-1988,SABINAS,,MONCLOVA-3,0.0,0.0,1.526284,0.001468,0.0
01-06-1988,SABINAS,,MONCLOVA-5,0.0,0.0,0.163113,0.0,0.0
01-06-1988,SABINAS,,MONCLOVA-7,0.0,0.0,0.059622,0.000629,0.0
01-06-1988,SABINAS,,MONCLOVA-1,0.0,0.0,0.443329,0.0,0.0
01-06-1988,SABINAS,,AMULETO-1B,0.0,0.0,0.304252,0.0,0.0
01-07-1988,SABINAS,,MERCED-1,0.0,0.0,1.229546,0.038956,0.0
01-07-1988,SABINAS,,MONCLOVA-1,0.0,0.0,0.426673,0.0,0.0
01-07-1988,SABINAS,,MONCLOVA-127,0.0,0.0,1.002455,0.001217,0.0
01-07-1988,SABINAS,,MONCLOVA-129,0.0,0.0,0.882225,0.005478,0.0
01-07-1988,SABINAS,,MONCLOVA-208,0.0,0.0,0.099478,0.0,0.0
01-07-1988,SABINAS,,MONCLOVA-216,0.0,0.0,1.184115,0.016638,0.0
01-07-1988,SABINAS,,MONCLOVA-22,0.0,0.0,0.057385,0.0,0.0
01-07-1988,SABINAS,,MONCLOVA-26,0.0,0.0,0.09411,0.001014,0.0
01-07-1988,SABINAS,,MONCLOVA-3,0.0,0.0,1.468951,0.00142,0.0
01-07-1988,SABINAS,,MONCLOVA-7,0.0,0.0,0.050461,0.000406,0.0
01-07-1988,SABINAS,,MONCLOVA-5,0.0,0.0,0.157598,0.0,0.0
01-07-1988,SABINAS,,HUERTA-1,0.0,0.0,0.11774,0.018667,0.0
01-07-1988,SABINAS,,BUENA SUERTE-92,0.0,0.0,1.045391,0.001217,0.0
01-07-1988,SABINAS,,BUENA SUERTE-2A,0.0,0.0,0.139267,0.0,0.0
01-07-1988,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.226852,0.0,0.0
01-07-1988,SABINAS,,AMULETO-1B,0.0,0.0,0.305131,0.0,0.0
01-07-1988,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.290157,0.001014,0.0
01-07-1988,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.791164,0.000406,0.0
01-07-1988,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.184884,0.0,0.0
01-07-1988,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.491843,0.004261,0.0
01-08-1988,SABINAS,,MONCLOVA-5,0.0,0.0,0.152126,0.0,0.0
01-08-1988,SABINAS,,MONCLOVA-7,0.0,0.0,0.054334,0.000609,0.0
01-08-1988,SABINAS,,MONCLOVA-3,0.0,0.0,1.423455,0.00142,0.0
01-08-1988,SABINAS,,MONCLOVA-26,0.0,0.0,0.092841,0.000812,0.0
01-08-1988,SABINAS,,MONCLOVA-216,0.0,0.0,1.147437,0.016232,0.0
01-08-1988,SABINAS,,MONCLOVA-22,0.0,0.0,0.05587,0.0,0.0
01-08-1988,SABINAS,,AMULETO-1B,0.0,0.0,0.302995,0.0,0.0
01-08-1988,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.186097,0.000609,0.0
01-08-1988,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.780488,0.000406,0.0
01-08-1988,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.118575,0.0,0.0
01-08-1988,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.415287,0.003652,0.0
01-08-1988,SABINAS,,BUENA SUERTE-2A,0.0,0.0,0.089319,0.0,0.0
01-08-1988,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.158616,0.0,0.0
01-08-1988,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.70503,0.000812,0.0
01-08-1988,SABINAS,,FLORIDA-11,0.0,0.0,0.413926,0.008927,0.0
01-08-1988,SABINAS,,FLORIDA-31,0.0,0.0,0.119468,0.014406,0.0
01-08-1988,SABINAS,,HUERTA-1,0.0,0.0,0.078264,0.012377,0.0
01-08-1988,SABINAS,,MERCED-1,0.0,0.0,1.18699,0.037536,0.0
01-08-1988,SABINAS,,MONCLOVA-1,0.0,0.0,0.412728,0.0,0.0
01-08-1988,SABINAS,,MONCLOVA-127,0.0,0.0,0.988921,0.001217,0.0
01-08-1988,SABINAS,,MONCLOVA-129,0.0,0.0,0.870321,0.005478,0.0
01-08-1988,SABINAS,,MONCLOVA-208,0.0,0.0,0.065737,0.0,0.0
01-09-1988,SABINAS,,BUENA SUERTE-2A,0.0,0.0,0.115671,0.0,0.0
01-09-1988,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.073672,0.0,0.0
01-09-1988,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.868269,0.001048,0.0
01-09-1988,SABINAS,,FLORIDA-11,0.0,0.0,0.391682,0.008596,0.0
01-09-1988,SABINAS,,FLORIDA-31,0.0,0.0,0.022699,0.002726,0.0
01-09-1988,SABINAS,,HUERTA-1,0.0,0.0,0.12053,0.019079,0.0
01-09-1988,SABINAS,,MERCED-1,0.0,0.0,1.291157,0.040884,0.0
01-09-1988,SABINAS,,MONCLOVA-1,0.0,0.0,0.431162,0.0,0.0
01-09-1988,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.463399,0.003984,0.0
01-09-1988,SABINAS,,MONCLOVA-127,0.0,0.0,1.107473,0.001468,0.0
01-09-1988,SABINAS,,MONCLOVA-208,0.0,0.0,0.083742,0.0,0.0
01-09-1988,SABINAS,,MONCLOVA-216,0.0,0.0,1.196568,0.016773,0.0
01-09-1988,SABINAS,,MONCLOVA-22,0.0,0.0,0.056661,0.0,0.0
01-09-1988,SABINAS,,MONCLOVA-26,0.0,0.0,0.037664,0.00021,0.0
01-09-1988,SABINAS,,MONCLOVA-3,0.0,0.0,1.48439,0.001468,0.0
01-09-1988,SABINAS,,MONCLOVA-5,0.0,0.0,0.158641,0.0,0.0
01-09-1988,SABINAS,,MONCLOVA-7,0.0,0.0,0.021331,0.00021,0.0
01-09-1988,SABINAS,,MONCLOVA-129,0.0,0.0,0.974643,0.00608,0.0
01-09-1988,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.153555,0.0,0.0
01-09-1988,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.240998,0.000839,0.0
01-09-1988,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.874042,0.000419,0.0
01-09-1988,SABINAS,,AMULETO-1B,0.0,0.0,0.317509,0.0,0.0
01-10-1988,SABINAS,,FLORIDA-11,0.0,0.0,0.216923,0.004667,0.0
01-10-1988,SABINAS,,FLORIDA-31,0.0,0.0,0.264033,0.031855,0.0
01-10-1988,SABINAS,,HUERTA-1,0.0,0.0,0.131668,0.020898,0.0
01-10-1988,SABINAS,,MERCED-1,0.0,0.0,1.27164,0.040376,0.0
01-10-1988,SABINAS,,MONCLOVA-1,0.0,0.0,0.413748,0.0,0.0
01-10-1988,SABINAS,,MONCLOVA-127,0.0,0.0,1.226852,0.001623,0.0
01-10-1988,SABINAS,,MONCLOVA-129,0.0,0.0,1.079718,0.006696,0.0
01-10-1988,SABINAS,,MONCLOVA-208,0.0,0.0,0.139677,0.0,0.0
01-10-1988,SABINAS,,MONCLOVA-216,0.0,0.0,1.110953,0.015623,0.0
01-10-1988,SABINAS,,MONCLOVA-22,0.0,0.0,0.05261,0.0,0.0
01-10-1988,SABINAS,,MONCLOVA-3,0.0,0.0,1.378181,0.001217,0.0
01-10-1988,SABINAS,,MONCLOVA-5,0.0,0.0,0.147157,0.0,0.0
01-10-1988,SABINAS,,MONCLOVA-7,0.0,0.0,0.003226,0.0,0.0
01-10-1988,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.747372,0.000812,0.0
01-10-1988,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.105294,0.0,0.0
01-10-1988,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.433527,0.003855,0.0
01-10-1988,SABINAS,,AMULETO-1B,0.0,0.0,0.304729,0.0,0.0
01-10-1988,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.207436,0.000609,0.0
01-10-1988,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.96827,0.000406,0.0
01-10-1988,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.132173,0.0,0.0
01-10-1988,SABINAS,,BUENA SUERTE-2A,0.0,0.0,0.062427,0.0,0.0
01-11-1988,SABINAS,,MONCLOVA-3,0.0,0.0,1.354906,0.001258,0.0
01-11-1988,SABINAS,,MONCLOVA-5,0.0,0.0,0.145478,0.0,0.0
01-11-1988,SABINAS,,MONCLOVA-7,0.0,0.0,0.051717,0.000419,0.0
01-11-1988,SABINAS,,MONCLOVA-22,0.0,0.0,0.051717,0.0,0.0
01-11-1988,SABINAS,,MONCLOVA-216,0.0,0.0,1.092187,0.015305,0.0
01-11-1988,SABINAS,,MONCLOVA-129,0.0,0.0,1.058897,0.006709,0.0
01-11-1988,SABINAS,,AMULETO-1B,0.0,0.0,0.303692,0.0,0.0
01-11-1988,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.14723,0.000419,0.0
01-11-1988,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.933951,0.000419,0.0
01-11-1988,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.09381,0.0,0.0
01-11-1988,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.391485,0.003355,0.0
01-11-1988,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.126196,0.0,0.0
01-11-1988,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.530443,0.000629,0.0
01-11-1988,SABINAS,,FLORIDA-11,0.0,0.0,0.277932,0.00608,0.0
01-11-1988,SABINAS,,FLORIDA-31,0.0,0.0,0.142052,0.016982,0.0
01-11-1988,SABINAS,,HUERTA-1,0.0,0.0,0.145213,0.023063,0.0
01-11-1988,SABINAS,,MERCED-1,0.0,0.0,1.282161,0.040674,0.0
01-11-1988,SABINAS,,MONCLOVA-1,0.0,0.0,0.393551,0.0,0.0
01-11-1988,SABINAS,,MONCLOVA-127,0.0,0.0,1.183371,0.001468,0.0
01-11-1988,SABINAS,,MONCLOVA-208,0.0,0.0,0.371647,0.0,0.0
01-12-1988,SABINAS,,MONCLOVA-216,0.0,0.0,1.075604,0.015217,0.0
01-12-1988,SABINAS,,MONCLOVA-22,0.0,0.0,0.050934,0.0,0.0
01-12-1988,SABINAS,,MONCLOVA-26,0.0,0.0,0.047621,0.000406,0.0
01-12-1988,SABINAS,,MONCLOVA-3,0.0,0.0,1.334328,0.001217,0.0
01-12-1988,SABINAS,,MONCLOVA-5,0.0,0.0,0.142601,0.0,0.0
01-12-1988,SABINAS,,MONCLOVA-7,0.0,0.0,0.050934,0.000406,0.0
01-12-1988,SABINAS,,MONCLOVA-208,0.0,0.0,0.051307,0.0,0.0
01-12-1988,SABINAS,,MONCLOVA-129,0.0,0.0,0.969369,0.006087,0.0
01-12-1988,SABINAS,,MONCLOVA-127,0.0,0.0,1.101473,0.00142,0.0
01-12-1988,SABINAS,,MONCLOVA-1,0.0,0.0,0.387573,0.0,0.0
01-12-1988,SABINAS,,AMULETO-1B,0.0,0.0,0.301308,0.0,0.0
01-12-1988,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.227448,0.000812,0.0
01-12-1988,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.869315,0.000406,0.0
01-12-1988,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.144922,0.0,0.0
01-12-1988,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.406957,0.003652,0.0
01-12-1988,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.194955,0.0,0.0
01-12-1988,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.819453,0.001014,0.0
01-12-1988,SABINAS,,FLORIDA-11,0.0,0.0,0.26002,0.005681,0.0
01-12-1988,SABINAS,,FLORIDA-31,0.0,0.0,0.1329,0.016029,0.0
01-12-1988,SABINAS,,HUERTA-1,0.0,0.0,0.182123,0.029014,0.0
01-12-1988,SABINAS,,MERCED-1,0.0,0.0,1.174255,0.03713,0.0
01-01-1989,SABINAS,,MONCLOVA-129,0.0,0.0,0.92745,0.005884,0.0
01-01-1989,SABINAS,,MONCLOVA-216,0.0,0.0,1.042379,0.014609,0.0
01-01-1989,SABINAS,,MONCLOVA-22,0.0,0.0,0.049363,0.0,0.0
01-01-1989,SABINAS,,MONCLOVA-26,0.0,0.0,0.098933,0.001014,0.0
01-01-1989,SABINAS,,MONCLOVA-3,0.0,0.0,1.293112,0.001217,0.0
01-01-1989,SABINAS,,MONCLOVA-5,0.0,0.0,0.138198,0.0,0.0
01-01-1989,SABINAS,,MONCLOVA-7,0.0,0.0,0.049363,0.000406,0.0
01-01-1989,SABINAS,,MONCLOVA-127,0.0,0.0,1.053832,0.00142,0.0
01-01-1989,SABINAS,,MONCLOVA-1,0.0,0.0,0.3756,0.0,0.0
01-01-1989,SABINAS,,MERCED-1,0.0,0.0,1.180517,0.037333,0.0
01-01-1989,SABINAS,,HUERTA-1,0.0,0.0,0.201812,0.032058,0.0
01-01-1989,SABINAS,,AMULETO-1B,0.0,0.0,0.303352,0.0,0.0
01-01-1989,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.195791,0.000609,0.0
01-01-1989,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.831722,0.000406,0.0
01-01-1989,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.124753,0.0,0.0
01-01-1989,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.394671,0.003449,0.0
01-01-1989,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.167821,0.0,0.0
01-01-1989,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.705413,0.000812,0.0
01-01-1989,SABINAS,,FLORIDA-11,0.0,0.0,0.198228,0.004261,0.0
